month_start,segment,plan_name,acquisition_channel,opening_mrr,new_mrr,expansion_mrr,reactivation_mrr,contraction_mrr,churned_mrr,closing_mrr
2025-04-01,mid-market,Growth,Partner,43348.6,0.0,739.08,0.0,0.0,0.0,44087.68
2025-04-01,mid-market,Starter,Events,3980.73,0.0,136.5,0.0,48.75,0.0,4068.48
2025-04-01,mid-market,Starter,Organic,7120.04,390.0,0.0,0.0,58.5,0.0,7451.54
2025-04-01,mid-market,Starter,Outbound,6990.34,0.0,177.43,0.0,0.0,0.0,7167.77
2025-04-01,mid-market,Starter,Paid Search,7141.93,526.5,43.68,0.0,0.0,0.0,7712.11
2025-04-01,mid-market,Starter,Partner,6000.32,364.65,0.0,0.0,58.5,0.0,6306.47
2025-04-01,smb,Enterprise,Events,104645.31,0.0,4393.12,0.0,0.0,0.0,109038.43
2025-04-01,smb,Enterprise,Organic,85838.9,0.0,0.0,0.0,0.0,0.0,85838.9
2025-04-01,smb,Enterprise,Outbound,118233.07,0.0,0.0,0.0,0.0,0.0,118233.07
2025-04-01,smb,Enterprise,Paid Search,93268.04,25032.0,2279.7,0.0,0.0,0.0,120579.74
2025-04-01,smb,Enterprise,Partner,135084.25,0.0,2692.9,0.0,0.0,0.0,137777.15
2025-04-01,smb,Growth,Events,52802.76,2725.5,1042.52,0.0,506.59,0.0,56064.19
2025-04-01,smb,Growth,Organic,35752.24,0.0,0.0,0.0,382.76,1279.8,34089.68
2025-04-01,smb,Growth,Outbound,49913.16,1185.0,284.4,0.0,486.84,0.0,50895.72
2025-04-01,smb,Growth,Paid Search,49184.89,1659.0,0.0,0.0,0.0,0.0,50843.89
2025-04-01,smb,Growth,Partner,46282.94,1185.0,300.2,0.0,1054.85,888.75,45824.54
2025-04-01,smb,Starter,Events,7571.28,427.05,0.0,0.0,0.0,351.0,7647.33
2025-04-01,smb,Starter,Organic,7787.98,0.0,54.6,0.0,0.0,200.07,7642.51
2025-04-01,smb,Starter,Outbound,10972.64,245.7,85.99,0.0,0.0,990.6,10313.73
2025-04-01,smb,Starter,Paid Search,9640.81,405.6,136.5,0.0,58.5,0.0,10124.41
2025-04-01,smb,Starter,Partner,11581.31,195.0,0.0,0.0,48.75,0.0,11727.56
2025-05-01,enterprise,Enterprise,Events,61745.6,0.0,0.0,0.0,2194.02,0.0,59551.58
2025-05-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-05-01,enterprise,Enterprise,Outbound,37860.9,8046.0,0.0,0.0,0.0,0.0,45906.9
2025-05-01,enterprise,Enterprise,Paid Search,20651.4,0.0,0.0,0.0,0.0,0.0,20651.4
2025-05-01,enterprise,Enterprise,Partner,37110.31,0.0,0.0,0.0,0.0,0.0,37110.31
2025-05-01,enterprise,Growth,Events,11555.33,0.0,0.0,0.0,0.0,0.0,11555.33
2025-05-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-05-01,enterprise,Growth,Outbound,8729.5,2607.0,0.0,0.0,0.0,0.0,11336.5
2025-05-01,enterprise,Growth,Paid Search,11189.16,0.0,0.0,0.0,0.0,0.0,11189.16
2025-05-01,enterprise,Growth,Partner,11270.14,1185.0,0.0,0.0,0.0,0.0,12455.14
2025-05-01,enterprise,Starter,Events,4197.03,0.0,92.14,0.0,0.0,0.0,4289.17
2025-05-01,enterprise,Starter,Organic,1762.21,0.0,58.01,0.0,0.0,0.0,1820.22
2025-05-01,enterprise,Starter,Outbound,4212.49,222.3,0.0,0.0,0.0,0.0,4434.79
2025-05-01,enterprise,Starter,Paid Search,3329.77,0.0,81.9,0.0,0.0,215.89,3195.78
2025-05-01,enterprise,Starter,Partner,1145.43,195.0,0.0,0.0,0.0,0.0,1340.43
2025-05-01,mid-market,Enterprise,Events,64232.34,0.0,0.0,0.0,0.0,0.0,64232.34
2025-05-01,mid-market,Enterprise,Organic,50980.79,0.0,0.0,0.0,0.0,0.0,50980.79
2025-05-01,mid-market,Enterprise,Outbound,113103.75,25330.0,0.0,0.0,0.0,0.0,138433.75
2025-05-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-05-01,mid-market,Enterprise,Partner,112918.53,0.0,0.0,0.0,0.0,0.0,112918.53
2025-05-01,mid-market,Growth,Events,21185.15,3357.5,0.0,0.0,0.0,0.0,24542.65
2025-05-01,mid-market,Growth,Organic,36049.28,6150.15,213.3,0.0,0.0,1919.7,40493.03
2025-05-01,mid-market,Growth,Outbound,29786.15,0.0,228.31,0.0,0.0,0.0,30014.46
2025-05-01,mid-market,Growth,Paid Search,66703.71,0.0,1409.36,0.0,0.0,0.0,68113.07
2025-05-01,mid-market,Growth,Partner,44087.68,2283.1,0.0,0.0,0.0,0.0,46370.78
2025-05-01,mid-market,Starter,Events,4068.48,546.0,0.0,0.0,0.0,0.0,4614.48
2025-05-01,mid-market,Starter,Organic,7451.54,744.9,0.0,0.0,0.0,0.0,8196.44
2025-05-01,mid-market,Starter,Outbound,7167.77,234.0,0.0,0.0,87.75,104.2,7209.82
2025-05-01,mid-market,Starter,Paid Search,7712.11,0.0,0.0,0.0,94.77,142.16,7475.18
2025-05-01,mid-market,Starter,Partner,6306.47,0.0,61.43,0.0,0.0,0.0,6367.9
2025-05-01,smb,Enterprise,Events,109038.43,0.0,0.0,0.0,0.0,0.0,109038.43
2025-05-01,smb,Enterprise,Organic,85838.9,10616.25,0.0,0.0,0.0,0.0,96455.15
2025-05-01,smb,Enterprise,Outbound,118233.07,0.0,3658.92,0.0,0.0,0.0,121891.99
2025-05-01,smb,Enterprise,Paid Search,120579.74,7748.0,4263.26,0.0,0.0,0.0,132591.0
2025-05-01,smb,Enterprise,Partner,137777.15,0.0,0.0,0.0,0.0,0.0,137777.15
2025-05-01,smb,Growth,Events,56064.19,2938.8,580.65,0.0,874.66,1659.0,57049.98
2025-05-01,smb,Growth,Organic,34089.68,6079.05,470.05,0.0,0.0,0.0,40638.78
2025-05-01,smb,Growth,Outbound,50895.72,4032.95,0.0,0.0,620.15,0.0,54308.52
2025-05-01,smb,Growth,Paid Search,50843.89,2891.4,237.0,0.0,0.0,0.0,53972.29
2025-05-01,smb,Growth,Partner,45824.54,2844.0,0.0,0.0,535.47,0.0,48133.07
2025-05-01,smb,Starter,Events,7647.33,585.0,0.0,0.0,0.0,0.0,8232.33
2025-05-01,smb,Starter,Organic,7642.51,596.7,145.67,0.0,65.81,276.91,8042.16
2025-05-01,smb,Starter,Outbound,10313.73,990.6,145.08,0.0,0.0,156.0,11293.41
2025-05-01,smb,Starter,Paid Search,10124.41,0.0,54.6,0.0,62.4,0.0,10116.61
2025-05-01,smb,Starter,Partner,11727.56,380.25,88.92,0.0,188.67,0.0,12008.06
2025-06-01,enterprise,Enterprise,Events,59551.58,0.0,0.0,0.0,0.0,0.0,59551.58
2025-06-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-06-01,enterprise,Enterprise,Outbound,45906.9,0.0,0.0,0.0,0.0,0.0,45906.9
2025-06-01,enterprise,Enterprise,Paid Search,20651.4,7450.0,2610.48,0.0,0.0,0.0,30711.88
2025-06-01,enterprise,Enterprise,Partner,37110.31,0.0,0.0,0.0,0.0,0.0,37110.31
2025-06-01,enterprise,Growth,Events,11555.33,0.0,0.0,0.0,493.75,0.0,11061.58
2025-06-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-06-01,enterprise,Growth,Outbound,11336.5,1007.25,0.0,0.0,0.0,0.0,12343.75
2025-06-01,enterprise,Growth,Paid Search,11189.16,0.0,0.0,0.0,0.0,0.0,11189.16
2025-06-01,enterprise,Growth,Partner,12455.14,1975.0,0.0,0.0,0.0,0.0,14430.14
2025-06-01,enterprise,Starter,Events,4289.17,234.0,0.0,0.0,0.0,0.0,4523.17
2025-06-01,enterprise,Starter,Organic,1820.22,0.0,0.0,0.0,0.0,0.0,1820.22
2025-06-01,enterprise,Starter,Outbound,4434.79,0.0,35.1,0.0,0.0,0.0,4469.89
2025-06-01,enterprise,Starter,Paid Search,3195.78,234.0,0.0,0.0,0.0,0.0,3429.78
2025-06-01,enterprise,Starter,Partner,1340.43,195.0,0.0,0.0,0.0,0.0,1535.43
2025-06-01,mid-market,Enterprise,Events,64232.34,0.0,3067.54,0.0,0.0,0.0,67299.88
2025-06-01,mid-market,Enterprise,Organic,50980.79,0.0,0.0,0.0,0.0,0.0,50980.79
2025-06-01,mid-market,Enterprise,Outbound,138433.75,0.0,0.0,0.0,0.0,0.0,138433.75
2025-06-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-06-01,mid-market,Enterprise,Partner,112918.53,0.0,0.0,0.0,0.0,0.0,112918.53
2025-06-01,mid-market,Growth,Events,24542.65,1880.2,0.0,0.0,0.0,0.0,26422.85
2025-06-01,mid-market,Growth,Organic,40493.03,1453.6,1050.7,0.0,663.6,0.0,42333.73
2025-06-01,mid-market,Growth,Outbound,30014.46,2528.0,0.0,0.0,0.0,0.0,32542.46
2025-06-01,mid-market,Growth,Paid Search,68113.07,0.0,683.15,0.0,752.47,0.0,68043.75
2025-06-01,mid-market,Growth,Partner,46370.78,0.0,873.46,0.0,0.0,0.0,47244.24
2025-06-01,mid-market,Starter,Events,4614.48,497.25,0.0,0.0,84.24,0.0,5027.49
2025-06-01,mid-market,Starter,Organic,8196.44,0.0,164.11,0.0,0.0,312.0,8048.55
2025-06-01,mid-market,Starter,Outbound,7209.82,195.0,62.4,0.0,0.0,0.0,7467.22
2025-06-01,mid-market,Starter,Paid Search,7475.18,0.0,84.24,0.0,68.25,0.0,7491.17
2025-06-01,mid-market,Starter,Partner,6367.9,0.0,109.2,0.0,0.0,0.0,6477.1
2025-06-01,smb,Enterprise,Events,109038.43,17433.0,0.0,0.0,0.0,18505.8,107965.63
2025-06-01,smb,Enterprise,Organic,96455.15,13447.25,0.0,0.0,0.0,8642.0,101260.4
2025-06-01,smb,Enterprise,Outbound,121891.99,0.0,0.0,0.0,0.0,0.0,121891.99
2025-06-01,smb,Enterprise,Paid Search,132591.0,7450.0,0.0,0.0,0.0,7107.3,132933.7
2025-06-01,smb,Enterprise,Partner,137777.15,11920.0,2920.4,0.0,0.0,0.0,152617.55
2025-06-01,smb,Growth,Events,57049.98,0.0,373.28,0.0,0.0,0.0,57423.26
2025-06-01,smb,Growth,Organic,40638.78,2567.5,0.0,0.0,0.0,0.0,43206.28
2025-06-01,smb,Growth,Outbound,54308.52,6983.6,0.0,0.0,0.0,2026.35,59265.77
2025-06-01,smb,Growth,Paid Search,53972.29,1580.0,656.96,0.0,0.0,3578.7,52630.55
2025-06-01,smb,Growth,Partner,48133.07,0.0,0.0,0.0,0.0,0.0,48133.07
2025-06-01,smb,Starter,Events,8232.33,737.1,79.17,0.0,58.5,0.0,8990.1
2025-06-01,smb,Starter,Organic,8042.16,0.0,323.31,0.0,0.0,0.0,8365.47
2025-06-01,smb,Starter,Outbound,11293.41,234.0,61.43,0.0,0.0,468.0,11120.84
2025-06-01,smb,Starter,Paid Search,10116.61,772.2,94.77,0.0,58.01,0.0,10925.57
2025-06-01,smb,Starter,Partner,12008.06,0.0,222.79,0.0,0.0,222.3,12008.55
2025-07-01,enterprise,Enterprise,Events,59551.58,12203.1,0.0,0.0,0.0,0.0,71754.68
2025-07-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-07-01,enterprise,Enterprise,Outbound,45906.9,0.0,0.0,0.0,0.0,0.0,45906.9
2025-07-01,enterprise,Enterprise,Paid Search,30711.88,0.0,0.0,0.0,0.0,0.0,30711.88
2025-07-01,enterprise,Enterprise,Partner,37110.31,6705.0,0.0,0.0,0.0,0.0,43815.31
2025-07-01,enterprise,Growth,Events,11061.58,0.0,0.0,0.0,0.0,0.0,11061.58
2025-07-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-07-01,enterprise,Growth,Outbound,12343.75,0.0,0.0,0.0,0.0,0.0,12343.75
2025-07-01,enterprise,Growth,Paid Search,11189.16,2686.0,414.75,0.0,0.0,0.0,14289.91
2025-07-01,enterprise,Growth,Partner,14430.14,4269.95,0.0,0.0,0.0,0.0,18700.09
2025-07-01,enterprise,Starter,Events,4523.17,351.0,96.03,0.0,0.0,0.0,4970.2
2025-07-01,enterprise,Starter,Organic,1820.22,0.0,0.0,0.0,55.94,0.0,1764.28
2025-07-01,enterprise,Starter,Outbound,4469.89,0.0,0.0,0.0,0.0,0.0,4469.89
2025-07-01,enterprise,Starter,Paid Search,3429.78,0.0,77.22,0.0,0.0,0.0,3507.0
2025-07-01,enterprise,Starter,Partner,1535.43,185.25,0.0,0.0,0.0,0.0,1720.68
2025-07-01,mid-market,Enterprise,Events,67299.88,0.0,0.0,0.0,0.0,0.0,67299.88
2025-07-01,mid-market,Enterprise,Organic,50980.79,7450.0,1508.62,0.0,0.0,0.0,59939.41
2025-07-01,mid-market,Enterprise,Outbound,138433.75,0.0,0.0,0.0,4301.39,0.0,134132.36
2025-07-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-07-01,mid-market,Enterprise,Partner,112918.53,10057.5,0.0,0.0,0.0,0.0,122976.03
2025-07-01,mid-market,Growth,Events,26422.85,3634.0,568.8,0.0,0.0,0.0,30625.65
2025-07-01,mid-market,Growth,Organic,42333.73,3981.6,0.0,0.0,0.0,0.0,46315.33
2025-07-01,mid-market,Growth,Outbound,32542.46,0.0,0.0,0.0,479.92,0.0,32062.54
2025-07-01,mid-market,Growth,Paid Search,68043.75,0.0,765.51,0.0,0.0,0.0,68809.26
2025-07-01,mid-market,Growth,Partner,47244.24,1580.0,0.0,0.0,0.0,0.0,48824.24
2025-07-01,mid-market,Starter,Events,5027.49,222.3,0.0,0.0,0.0,0.0,5249.79
2025-07-01,mid-market,Starter,Organic,8048.55,0.0,120.9,0.0,0.0,0.0,8169.45
2025-07-01,mid-market,Starter,Outbound,7467.22,789.75,0.0,0.0,0.0,0.0,8256.97
2025-07-01,mid-market,Starter,Paid Search,7491.17,0.0,0.0,0.0,0.0,0.0,7491.17
2025-07-01,mid-market,Starter,Partner,6477.1,315.9,52.21,0.0,0.0,0.0,6845.21
2025-07-01,smb,Enterprise,Events,107965.63,0.0,0.0,0.0,0.0,0.0,107965.63
2025-07-01,smb,Enterprise,Organic,101260.4,0.0,2962.12,0.0,0.0,0.0,104222.52
2025-07-01,smb,Enterprise,Outbound,121891.99,11026.0,0.0,0.0,0.0,0.0,132917.99
2025-07-01,smb,Enterprise,Paid Search,132933.7,0.0,4055.18,0.0,0.0,0.0,136988.88
2025-07-01,smb,Enterprise,Partner,152617.55,9238.0,0.0,0.0,0.0,0.0,161855.55
2025-07-01,smb,Growth,Events,57423.26,3602.4,0.0,0.0,0.0,0.0,61025.66
2025-07-01,smb,Growth,Organic,43206.28,2370.0,0.0,0.0,0.0,0.0,45576.28
2025-07-01,smb,Growth,Outbound,59265.77,3950.0,0.0,0.0,639.9,0.0,62575.87
2025-07-01,smb,Growth,Paid Search,52630.55,6474.05,647.26,0.0,0.0,2188.46,57563.4
2025-07-01,smb,Growth,Partner,48133.07,0.0,1224.5,0.0,0.0,0.0,49357.57
2025-07-01,smb,Starter,Events,8990.1,273.0,0.0,0.0,0.0,0.0,9263.1
2025-07-01,smb,Starter,Organic,8365.47,0.0,0.0,0.0,0.0,533.52,7831.95
2025-07-01,smb,Starter,Outbound,11120.84,0.0,117.0,0.0,46.31,0.0,11191.53
2025-07-01,smb,Starter,Paid Search,10925.57,175.5,81.9,0.0,0.0,0.0,11182.97
2025-07-01,smb,Starter,Partner,12008.55,259.35,296.37,0.0,183.79,808.76,11571.72
2025-08-01,enterprise,Enterprise,Events,71754.68,0.0,0.0,0.0,0.0,0.0,71754.68
2025-08-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-08-01,enterprise,Enterprise,Outbound,45906.9,8046.0,0.0,0.0,0.0,0.0,53952.9
2025-08-01,enterprise,Enterprise,Paid Search,30711.88,7077.5,0.0,0.0,0.0,0.0,37789.38
2025-08-01,enterprise,Enterprise,Partner,43815.31,0.0,0.0,0.0,0.0,0.0,43815.31
2025-08-01,enterprise,Growth,Events,11061.58,1185.0,0.0,0.0,0.0,0.0,12246.58
2025-08-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-08-01,enterprise,Growth,Outbound,12343.75,0.0,0.0,0.0,0.0,0.0,12343.75
2025-08-01,enterprise,Growth,Paid Search,14289.91,0.0,0.0,0.0,0.0,0.0,14289.91
2025-08-01,enterprise,Growth,Partner,18700.09,1817.0,0.0,0.0,0.0,0.0,20517.09
2025-08-01,enterprise,Starter,Events,4970.2,351.0,44.46,0.0,0.0,0.0,5365.66
2025-08-01,enterprise,Starter,Organic,1764.28,0.0,0.0,0.0,0.0,0.0,1764.28
2025-08-01,enterprise,Starter,Outbound,4469.89,0.0,63.18,0.0,0.0,0.0,4533.07
2025-08-01,enterprise,Starter,Paid Search,3507.0,0.0,0.0,0.0,0.0,0.0,3507.0
2025-08-01,enterprise,Starter,Partner,1720.68,0.0,0.0,0.0,0.0,0.0,1720.68
2025-08-01,mid-market,Enterprise,Events,67299.88,13007.7,0.0,0.0,0.0,0.0,80307.58
2025-08-01,mid-market,Enterprise,Organic,59939.41,0.0,0.0,0.0,0.0,0.0,59939.41
2025-08-01,mid-market,Enterprise,Outbound,134132.36,0.0,0.0,0.0,2086.0,0.0,132046.36
2025-08-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-08-01,mid-market,Enterprise,Partner,122976.03,0.0,0.0,0.0,0.0,0.0,122976.03
2025-08-01,mid-market,Growth,Events,30625.65,0.0,0.0,0.0,0.0,0.0,30625.65
2025-08-01,mid-market,Growth,Organic,46315.33,2251.5,533.25,0.0,520.41,0.0,48579.67
2025-08-01,mid-market,Growth,Outbound,32062.54,0.0,0.0,0.0,0.0,0.0,32062.54
2025-08-01,mid-market,Growth,Paid Search,68809.26,0.0,0.0,0.0,0.0,0.0,68809.26
2025-08-01,mid-market,Growth,Partner,48824.24,0.0,0.0,0.0,0.0,0.0,48824.24
2025-08-01,mid-market,Starter,Events,5249.79,0.0,0.0,0.0,0.0,0.0,5249.79
2025-08-01,mid-market,Starter,Organic,8169.45,195.0,0.0,0.0,0.0,0.0,8364.45
2025-08-01,mid-market,Starter,Outbound,8256.97,434.85,188.1,0.0,0.0,0.0,8879.92
2025-08-01,mid-market,Starter,Paid Search,7491.17,210.6,122.85,0.0,70.2,0.0,7754.42
2025-08-01,mid-market,Starter,Partner,6845.21,0.0,201.14,0.0,0.0,0.0,7046.35
2025-08-01,smb,Enterprise,Events,107965.63,8493.0,0.0,0.0,0.0,0.0,116458.63
2025-08-01,smb,Enterprise,Organic,104222.52,0.0,5773.01,0.0,0.0,0.0,109995.53
2025-08-01,smb,Enterprise,Outbound,132917.99,0.0,3859.1,0.0,0.0,0.0,136777.09
2025-08-01,smb,Enterprise,Paid Search,136988.88,0.0,4023.0,0.0,0.0,0.0,141011.88
2025-08-01,smb,Enterprise,Partner,161855.55,0.0,0.0,0.0,0.0,0.0,161855.55
2025-08-01,smb,Growth,Events,61025.66,0.0,0.0,0.0,0.0,0.0,61025.66
2025-08-01,smb,Growth,Organic,45576.28,1200.8,0.0,0.0,0.0,0.0,46777.08
2025-08-01,smb,Growth,Outbound,62575.87,3827.55,2069.8,0.0,0.0,0.0,68473.22
2025-08-01,smb,Growth,Paid Search,57563.4,1275.85,0.0,0.0,1394.35,1350.9,56094.0
2025-08-01,smb,Growth,Partner,49357.57,2595.15,825.55,0.0,592.5,0.0,52185.77
2025-08-01,smb,Starter,Events,9263.1,222.3,0.0,0.0,0.0,0.0,9485.4
2025-08-01,smb,Starter,Organic,7831.95,963.3,210.21,0.0,0.0,156.0,8849.46
2025-08-01,smb,Starter,Outbound,11191.53,479.7,0.0,0.0,0.0,0.0,11671.23
2025-08-01,smb,Starter,Paid Search,11182.97,507.0,245.31,0.0,61.43,0.0,11873.85
2025-08-01,smb,Starter,Partner,11571.72,585.0,53.04,0.0,0.0,0.0,12209.76
2025-09-01,enterprise,Enterprise,Events,71754.68,0.0,0.0,0.0,0.0,0.0,71754.68
2025-09-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-09-01,enterprise,Enterprise,Outbound,53952.9,0.0,2816.1,0.0,0.0,0.0,56769.0
2025-09-01,enterprise,Enterprise,Paid Search,37789.38,0.0,0.0,0.0,0.0,0.0,37789.38
2025-09-01,enterprise,Enterprise,Partner,43815.31,10132.0,0.0,0.0,0.0,0.0,53947.31
2025-09-01,enterprise,Growth,Events,12246.58,0.0,497.7,0.0,0.0,0.0,12744.28
2025-09-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-09-01,enterprise,Growth,Outbound,12343.75,2401.6,0.0,0.0,0.0,0.0,14745.35
2025-09-01,enterprise,Growth,Paid Search,14289.91,1343.0,0.0,0.0,0.0,0.0,15632.91
2025-09-01,enterprise,Growth,Partner,20517.09,0.0,0.0,0.0,0.0,0.0,20517.09
2025-09-01,enterprise,Starter,Events,5365.66,0.0,53.35,0.0,0.0,374.4,5044.61
2025-09-01,enterprise,Starter,Organic,1764.28,407.55,0.0,0.0,0.0,0.0,2171.83
2025-09-01,enterprise,Starter,Outbound,4533.07,0.0,42.12,0.0,0.0,0.0,4575.19
2025-09-01,enterprise,Starter,Paid Search,3507.0,0.0,141.52,0.0,0.0,0.0,3648.52
2025-09-01,enterprise,Starter,Partner,1720.68,0.0,0.0,0.0,0.0,0.0,1720.68
2025-09-01,mid-market,Enterprise,Events,80307.58,0.0,0.0,0.0,0.0,0.0,80307.58
2025-09-01,mid-market,Enterprise,Organic,59939.41,0.0,0.0,0.0,0.0,0.0,59939.41
2025-09-01,mid-market,Enterprise,Outbound,132046.36,7450.0,0.0,0.0,0.0,0.0,139496.36
2025-09-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2025-09-01,mid-market,Enterprise,Partner,122976.03,0.0,2607.5,0.0,0.0,0.0,125583.53
2025-09-01,mid-market,Growth,Events,30625.65,0.0,395.0,0.0,469.06,0.0,30551.59
2025-09-01,mid-market,Growth,Organic,48579.67,0.0,0.0,0.0,0.0,0.0,48579.67
2025-09-01,mid-market,Growth,Outbound,32062.54,0.0,273.97,0.0,497.7,0.0,31838.81
2025-09-01,mid-market,Growth,Paid Search,68809.26,0.0,0.0,0.0,572.75,888.75,67347.76
2025-09-01,mid-market,Growth,Partner,48824.24,2449.0,244.76,0.0,842.27,0.0,50675.73
2025-09-01,mid-market,Starter,Events,5249.79,195.0,145.96,0.0,78.0,0.0,5512.75
2025-09-01,mid-market,Starter,Organic,8364.45,234.0,0.0,0.0,58.5,0.0,8539.95
2025-09-01,mid-market,Starter,Outbound,8879.92,312.0,0.0,0.0,0.0,0.0,9191.92
2025-09-01,mid-market,Starter,Paid Search,7754.42,232.05,107.25,0.0,0.0,0.0,8093.72
2025-09-01,mid-market,Starter,Partner,7046.35,364.65,199.68,0.0,77.8,0.0,7532.88
2025-09-01,smb,Enterprise,Events,116458.63,0.0,3548.29,0.0,0.0,0.0,120006.92
2025-09-01,smb,Enterprise,Organic,109995.53,0.0,0.0,0.0,0.0,0.0,109995.53
2025-09-01,smb,Enterprise,Outbound,136777.09,0.0,0.0,0.0,0.0,0.0,136777.09
2025-09-01,smb,Enterprise,Paid Search,141011.88,10281.0,0.0,0.0,3419.55,0.0,147873.33
2025-09-01,smb,Enterprise,Partner,161855.55,0.0,0.0,0.0,0.0,0.0,161855.55
2025-09-01,smb,Growth,Events,61025.66,4115.9,287.96,0.0,300.2,1990.8,63138.52
2025-09-01,smb,Growth,Organic,46777.08,1185.0,362.61,0.0,0.0,0.0,48324.69
2025-09-01,smb,Growth,Outbound,68473.22,0.0,472.82,0.0,536.21,0.0,68409.83
2025-09-01,smb,Growth,Paid Search,56094.0,0.0,0.0,0.0,325.88,0.0,55768.12
2025-09-01,smb,Growth,Partner,52185.77,1896.0,1602.12,0.0,0.0,0.0,55683.89
2025-09-01,smb,Starter,Events,9485.4,0.0,0.0,0.0,156.0,0.0,9329.4
2025-09-01,smb,Starter,Organic,8849.46,0.0,0.0,0.0,0.0,0.0,8849.46
2025-09-01,smb,Starter,Outbound,11671.23,165.75,132.68,0.0,0.0,0.0,11969.66
2025-09-01,smb,Starter,Paid Search,11873.85,280.8,295.23,0.0,174.04,421.2,11854.64
2025-09-01,smb,Starter,Partner,12209.76,491.4,288.29,0.0,53.31,485.36,12450.78
2025-10-01,enterprise,Enterprise,Events,71754.68,0.0,4271.09,0.0,0.0,0.0,76025.77
2025-10-01,enterprise,Enterprise,Organic,34717.0,0.0,0.0,0.0,0.0,0.0,34717.0
2025-10-01,enterprise,Enterprise,Outbound,56769.0,0.0,0.0,0.0,0.0,0.0,56769.0
2025-10-01,enterprise,Enterprise,Paid Search,37789.38,0.0,2659.65,0.0,1769.38,0.0,38679.65
2025-10-01,enterprise,Enterprise,Partner,53947.31,0.0,0.0,0.0,0.0,0.0,53947.31
2025-10-01,enterprise,Growth,Events,12744.28,0.0,0.0,0.0,0.0,0.0,12744.28
2025-10-01,enterprise,Growth,Organic,10607.97,0.0,0.0,0.0,0.0,0.0,10607.97
2025-10-01,enterprise,Growth,Outbound,14745.35,0.0,0.0,0.0,0.0,0.0,14745.35
2025-10-01,enterprise,Growth,Paid Search,15632.91,0.0,0.0,0.0,0.0,0.0,15632.91
2025-10-01,enterprise,Growth,Partner,20517.09,0.0,0.0,0.0,0.0,0.0,20517.09
2025-10-01,enterprise,Starter,Events,5044.61,232.05,0.0,0.0,0.0,0.0,5276.66
2025-10-01,enterprise,Starter,Organic,2171.83,0.0,0.0,0.0,0.0,234.0,1937.83
2025-10-01,enterprise,Starter,Outbound,4575.19,0.0,163.8,0.0,61.43,0.0,4677.56
2025-10-01,enterprise,Starter,Paid Search,3648.52,0.0,70.2,0.0,0.0,0.0,3718.72
2025-10-01,enterprise,Starter,Partner,1720.68,0.0,0.0,0.0,0.0,0.0,1720.68
2025-10-01,mid-market,Enterprise,Events,80307.58,0.0,0.0,0.0,0.0,0.0,80307.58
2025-10-01,mid-market,Enterprise,Organic,59939.41,8984.7,0.0,0.0,1862.5,0.0,67061.61
2025-10-01,mid-market,Enterprise,Outbound,139496.36,0.0,2580.83,0.0,0.0,0.0,142077.19
2025-10-01,mid-market,Enterprise,Paid Search,8642.0,8046.0,0.0,0.0,0.0,0.0,16688.0
2025-10-01,mid-market,Enterprise,Partner,125583.53,0.0,0.0,0.0,0.0,0.0,125583.53
2025-10-01,mid-market,Growth,Events,30551.59,1200.8,0.0,0.0,708.04,1975.0,29069.35
2025-10-01,mid-market,Growth,Organic,48579.67,0.0,312.25,0.0,0.0,0.0,48891.92
2025-10-01,mid-market,Growth,Outbound,31838.81,0.0,0.0,0.0,355.5,0.0,31483.31
2025-10-01,mid-market,Growth,Paid Search,67347.76,1493.1,1036.88,0.0,0.0,0.0,69877.74
2025-10-01,mid-market,Growth,Partner,50675.73,2133.0,287.96,0.0,0.0,3839.4,49257.29
2025-10-01,mid-market,Starter,Events,5512.75,663.0,35.1,0.0,0.0,312.0,5898.85
2025-10-01,mid-market,Starter,Organic,8539.95,195.0,0.0,0.0,0.0,0.0,8734.95
2025-10-01,mid-market,Starter,Outbound,9191.92,643.5,51.87,0.0,0.0,0.0,9887.29
